time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,0.5723988557869072,-2.388892678596411,21.865458408214547,0.06222471730213286,6.269466199868749,0.0,0.44163298427247316,-1.3340179492455777,5.339152162822946,0.12539984085986602,-0.020873917238170597,0.0,453.5450788795538,451.8861548825533,453.1188413546769,453.9827043003235
3.720000000000003,0.5991002718856578,-2.4680937309574817,22.183102791952876,0.06960197521179445,6.268159190429952,0.0,0.44851511053516685,-1.3054402172341464,5.249415161997387,0.11755572643267226,-0.023667472453775384,0.0,400.1855744092741,399.9310931637003,402.22087218650654,401.52513448975185
3.780000000000003,0.6262837776332767,-2.5452438695528556,22.49856139708088,0.07657448073765316,6.266596218228793,0.0,0.4577345117431033,-1.2656040494489387,5.2657912684412205,0.11337048607259824,-0.03129818197221435,0.0,436.6066088053769,435.96924385772365,435.21891540836253,434.8808225290874
3.840000000000003,0.6541051120821688,-2.619620771818402,22.81828891222295,0.08318599376788516,6.265527119514182,0.0,0.46978095251660457,-1.2129537850337657,5.391198337800193,0.10293296911753831,0.0006394802888479191,0.0,468.84801808639867,471.3231526526489,469.69377532829884,468.89347407906206
3.900000000000003,0.6826609878546066,-2.6907203618922653,23.145267989074135,0.08911746849490587,6.265517731613439,0.0,0.4820693010031591,-1.1564337369880549,5.5075381475932765,0.08912647483739121,-0.0017980205982390867,0.0,468.69533995816516,468.505837079184,468.2717669667556,467.20416633231537
3.960000000000003,0.7119666080483894,-2.7582436870037923,23.479888581080257,0.09418310768855775,6.265162534130667,0.0,0.4947951253262061,-1.0938255876450937,5.645790776530017,0.07282027983925479,-0.01579741327220341,0.0,476.85931845078585,475.7886568736049,475.9821567977079,474.7376727294463
4.020000000000002,0.7419977910737748,-2.8221502585969502,23.820175226760067,0.09812637681708303,6.264952126270661,0.0,0.5062868303104022,-1.0359982576368199,5.696817407183828,0.04515226796447044,0.013783307507074962,0.0,448.81594498134166,451.2108366936783,452.5838001657188,450.35396342881467
4.080000000000001,0.7726978765246069,-2.8826160964614154,24.162476837510575,0.10044936945878558,6.2653842489351135,0.0,0.516984136119409,-0.9792830046287063,5.713127211000992,0.020979590933011334,-0.011135871655351083,0.0,441.0135723511923,438.95004979755345,441.71918756755326,439.72158617892404
4.14,0.8039755309326365,-2.9399782170340334,24.502367891953387,0.10132948106445738,6.26484702255096,0.0,0.5256551953383726,-0.9326307910004027,5.617010084401948,-0.002577709880971689,-0.004912315522724742,0.0,402.5534924425307,403.1164943387305,404.29178438049206,402.1631586802403
4.199999999999998,0.835897501014274,-2.9938807415378235,24.84283561275649,0.10101876966384626,6.264584544970786,0.0,0.5384272065529074,-0.8641692514971864,5.73132614717616,-0.010966922107738742,-0.003320306009183164,0.0,470.02105154979745,470.14451830102746,470.3045356121113,469.65430073910636
4.259999999999997,0.8686470487170983,-3.0433730817735936,25.19316491305295,0.10040847325837987,6.264154227786829,0.0,0.5532380252004795,-0.7857283962977749,5.945217721783692,-0.008626600105251191,-0.016273828732342843,0.0,500.83762422512996,499.89457882351377,499.76978579361946,499.94049757205704
4.319999999999996,0.9021510338192885,-3.088936838474107,25.548674111064944,0.09973303562097602,6.263067954302349,0.0,0.5636478531156724,-0.7330623864345026,5.905256610810933,-0.01711973342402302,-0.022043119365785895,0.0,426.05562294133165,425.562016288695,424.55363928639,423.8242567175158
4.379999999999995,0.9363354141775552,-3.1311658314833504,25.903590116566658,0.0993164456176423,6.261510909528976,0.0,0.5759571073450994,-0.6746140620233498,5.92513825168448,0.00810701240110909,-0.035209339182213896,0.0,444.4783611605629,443.39765199186246,443.1359260519029,445.2052617514034
4.439999999999993,0.9714358068892505,-3.1692263264722396,26.266304308122933,0.09989142243179394,6.258954641961525,0.0,0.5943061283318863,-0.5941052568416381,6.164046915667408,0.012382536607951213,-0.06457514597589022,0.0,510.7755971439311,508.67575506320907,508.38746476364554,508.69363219673295
4.499999999999992,1.007638628017348,-3.2027194913473105,26.640522505945164,0.1007367550961833,6.2548559048375925,0.0,0.6128693109568709,-0.5223056736733134,6.309053970931326,0.01729997122173679,-0.07708680599603154,0.0,485.4207908615024,484.47766245789126,484.79193220039167,485.16122025658814
4.559999999999991,1.0448592505196872,-3.2325362269849713,27.01695440751791,0.10234468074416547,6.250129876949629,0.0,0.6281913003306553,-0.47142411482055646,6.238997534615623,0.041081295974948265,-0.08235709965768617,0.0,419.6851376772118,419.22195980812694,418.73000351430073,420.79443541924854
4.6199999999999894,1.0831356546995332,-3.259081547588672,27.390979161058322,0.10435166268574658,6.245394109978616,0.0,0.6481071763346961,-0.4132014003453735,6.228481001425024,0.010288659933519328,-0.07283381049117846,0.0,438.1399309969203,438.9260413654745,439.7650174401765,437.20679222856614
4.679999999999988,1.1227477778519066,-3.2819374430057495,27.76592408696643,0.10506595079679748,6.24169629168777,0.0,0.6726591748812437,-0.34860580506580685,6.269394260035182,0.014955557831772257,-0.045471179652580504,0.0,453.5638284381497,455.75363439541223,454.74437931457885,455.1180146410283
4.739999999999987,1.163846419891739,-3.3010270606168937,28.142105157376843,0.10608487874232253,6.2394661033845775,0.0,0.6975064305973364,-0.2876150653686959,6.269911324439088,0.02075480498109946,-0.02430422017060841,0.0,442.02579098391215,443.76633134726166,442.2181153942604,442.6955853344677
4.799999999999986,1.2064867952165128,-3.316393946751549,28.51868451764985,0.1078602167394358,6.238863892157859,0.0,0.723915252779654,-0.22446873111892163,6.282608398101203,0.04309567602195592,0.00916338638498369,0.0,445.60650644970866,448.33464268537546,445.4665943177016,447.2903713641958
4.859999999999984,1.2508013970351213,-3.327723109304649,28.897942955890368,0.11081768769066613,6.239654683828547,0.0,0.7531453641797755,-0.15292754969020636,6.358863432219967,0.059449748292456674,0.020198003236923293,0.0,466.94735933718005,467.8074381017424,465.1884322660877,466.46889500978574
4.919999999999983,1.2968315154180268,-3.334743196608694,29.28133299294368,0.11458695642266647,6.240760023077664,0.0,0.7810570017234781,-0.08074848396500563,6.420399939663429,0.06882811517786934,0.014611086896153121,0.0,463.1600651456526,462.72028811053565,462.88295882278226,463.62321924492
4.979999999999982,1.3443597698545735,-3.337775488345656,29.664771646115916,0.11881759063919439,6.241313530095168,0.0,0.803166041868501,-0.019951523236322922,6.361154710161759,0.07367775681085394,-0.004633286722840416,0.0,425.7633516518326,424.11318023602246,425.85589285625133,426.2746458339997
5.0399999999999805,1.39331177251481,-3.336794159969436,30.047103340771486,0.12336034065196522,6.24093155206619,0.0,0.8285857685662683,0.05306143945272439,6.383027862986206,0.07949749892139456,-0.010079659298820607,0.0,450.8531966015878,450.41294654684316,451.4199360161156,451.8938103290566
